version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.640.486,25",ESCRITURA,de ampliac. C.S. (R.M.09/03/2012),ESCRITURA,de ampliac. C.S. (R.M.10/04/2013),09/03/2012,09/04/2013
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.740.433,50",ESCRITURA,de ampliac. C.S. (R.M.10/04/2013),ESCRITURA,de ampliac. C.S (R.M.14/08/2015),10/04/2013,13/08/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.745.435,25",ESCRITURA,de ampliac. C.S (R.M.14/08/2015),ESCRITURA,de ampliac. C.S (R.M.22/02/2016),14/08/2015,21/02/2016
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.765.442,25",ESCRITURA,de ampliac. C.S (R.M.22/02/2016),ESCRITURA,de reducción C.S. (R.M. 16/01/2017),22/02/2016,15/01/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.018.953,00",ESCRITURA,de reducción C.S. (R.M. 16/01/2017),ESCRITURA,de ampliación C.S. (R.M. 13/02/2017),16/01/2017,12/02/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.038.960,00",ESCRITURA,de ampliación C.S. (R.M. 13/02/2017),ESCRITURA,de ampliación C.S. (R.M. 15/03/2018),13/02/2017,14/03/2018
2019/01 situacion a  01/01/2019,15-00-000-B-P-001,"1.058.967,00",ESCRITURA,de ampliación C.S. (R.M. 15/03/2018),,,15/03/2018,
2019/01 situacion a  01/01/2019,50 -00-001-N-N-000,Grupo 7 de Universidades,ACTA,Acta constitución de 17/02/01 (Convenio 16-5-1997),RESOLUCION,de inscripción de 8/4/2.003,07/09/2001,07/04/2003
2019/01 situacion a  01/01/2019,50 -00-001-N-N-000,Grupo 9 de Universidades,RESOLUCION,de inscripción de 8/4/2.003,,,08/04/2003,
2019/01 situacion a  01/01/2019,15-00-000-B-P-096,"3.679.666,55",ESCRITURA,"de constitución (Decreto 144/2000, 18-7)",ESCRITURA,de ampliac. C.S. (R.M.24/03/2003),14/02/2001,23/03/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-096,"7.886.592,45",ESCRITURA,de ampliac. C.S. (R.M.24/03/2003),ESCRITURA,de ampliac. C.S. (R.M.27/04/2004),24/03/2003,26/04/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-096,"11.492.592,45",ESCRITURA,de ampliac. C.S. (R.M.27/04/2004),,,27/04/2004,
2019/01 situacion a  01/01/2019,15-00-000-B-P-044,"360.607,00",ESCRITURA,"de const. de 22/10/1986 (Dec. 167/1986, 15-07)",ESCRITURA,de ampliación C.S. de 14/09/1989 (RM 01/03/1990),22/10/1986,28/02/1990
2019/01 situacion a  01/01/2019,15-00-000-B-P-044,"2.142.608,15",ESCRITURA,de ampliación C.S. de 14/09/1989 (RM 01/03/1990),ESCRITURA,de red.y ampl. C.S. de 18/07/2002 (RM 19/12/2005),01/03/1990,18/12/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-044,"1.803.890,00",ESCRITURA,de red.y ampl. C.S. de 18/07/2002 (RM 19/12/2005),ESCRITURA,de ampliación C.S. de 11/12/2006 (RM 07/04/2008),19/12/2005,06/04/2008
2019/01 situacion a  01/01/2019,15-00-000-B-P-044,"3.440.800,00",ESCRITURA,de ampliación C.S. de 11/12/2006 (RM 07/04/2008),,,07/04/2008,
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"1.202.024,21",ESCRITURA,"de const.nº 8086 de 30/12/1983(Dec.279/1983,19-12)",ESCRITURA,de ampliación de C.S. (anterior a 1990),30/12/1983,31/12/1989
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"2.234.563,01",ESCRITURA,de ampliación de C.S. (anterior a 1990),ESCRITURA,de ampliación de C.S. (RM 30/05/1994),01/01/1990,29/05/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"3.034.510,12",ESCRITURA,de ampliación de C.S. (RM 30/05/1994),ESCRITURA,de ampliación de C.S. (RM 30/01/1995),30/05/1994,29/01/1995
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"3.383.097,14",ESCRITURA,de ampliación de C.S. (RM 30/01/1995),ESCRITURA,de reducción de C.S. (RM 31/10/1996),30/01/1995,30/10/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"1.531.378,84",ESCRITURA,de reducción de C.S. (RM 31/10/1996),ESCRITURA,de ampliación de C.S. (RM 29/01/1998),31/10/1996,28/01/1998
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"2.853.605,00",ESCRITURA,de ampliación de C.S. (RM 29/01/1998),ESCRITURA,de ampliación de C.S. (RM 14/04/1999),29/01/1998,13/04/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"6.081.040,47",ESCRITURA,de ampliación de C.S. (RM 14/04/1999),ESCRITURA,de reducción de C.S. (RM 08/09/1999),14/04/1999,07/09/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"3.663.168,78",ESCRITURA,de reducción de C.S. (RM 08/09/1999),ESCRITURA,de ampliación de C.S. (RM 05/12/2000),08/09/1999,04/12/2000
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"4.865.175,95",ESCRITURA,de ampliación de C.S. (RM 05/12/2000),ESCRITURA,de ampliación de C.S. (RM 11/02/2002),05/12/2000,10/02/2002
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"7.076.892,75",ESCRITURA,de ampliación de C.S. (RM 11/02/2002),ESCRITURA,de reducción de C.S. (RM 03/05/2004),11/02/2002,02/05/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"4.294.817,46",ESCRITURA,de reducción de C.S. (RM 03/05/2004),ESCRITURA,de reducción de C.S. (RM 14/12/2009),03/05/2004,13/12/2009
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"1.114.272,54",ESCRITURA,de reducción de C.S. (RM 14/12/2009),,,14/12/2009,
2019/01 situacion a  01/01/2019,19-00-000-X-P-001,"12.549.133,00",ESCRITURA,,,,22/07/1993,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,Consorcio para la presencia y promoción del Alberguismo juvenil (REAJ),OTROS,Convenio de Colaboración de 26/06/2000 BOE 18/3/01,,,26/06/2000,
2019/01 situacion a  01/01/2019,19-52-001-Z-P-003,"60.101,21",ESCRITURA,de constitución (RM 28/12/1994),ESCRITURA,de ampliación de C.S. (RM 30/11/2001),15/03/1995,29/11/2001
2019/01 situacion a  01/01/2019,19-52-001-Z-P-003,"180.304,00",ESCRITURA,de ampliación de C.S. (RM 30/11/2001),,,30/11/2001,
2019/01 situacion a  01/01/2019,19-52-001-Z-P-002,"601.012,00",ESCRITURA,de constitución (RM 13/12/1993),ESCRITURA,de ampliación de C.S. (RM 01/07/2008),15/03/1995,30/06/2008
2019/01 situacion a  01/01/2019,19-52-001-Z-P-002,"2.901.012,00",ESCRITURA,de ampliación de C.S. (RM 01/07/2008),,,01/07/2008,
2019/01 situacion a  01/01/2019,19-52-001-Z-P-001,"180.304,00",ESCRITURA,,,,15/03/1995,
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"961.619,37",ESCRITURA,de constitución nº1.101 de 25/10/1982,ESCRITURA,nº 1.194 de 05/08/1985,20/01/1983,12/11/1985
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"1.442.429,05",ESCRITURA,nº 1.194 de 05/08/1985,ESCRITURA,nº 1668 de 27/10/1989,13/11/1985,26/10/1989
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"1.324.330,17",ESCRITURA,nº 1668 de 27/10/1989,ESCRITURA,nº 1.380 de 12/09/1991,27/10/1989,28/10/1992
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"1.091.437,98",ESCRITURA,nº 1.380 de 12/09/1991,ESCRITURA,nº 2.084 de 25/11/1996,29/10/1992,12/11/1997
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"1.015.710,46",ESCRITURA,nº 2.084 de 25/11/1996,ESCRITURA,nº 1.220 de06/06/2002,13/11/1997,03/12/2002
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"2.812.736,65",ESCRITURA,nº 1.220 de06/06/2002,ESCRITURA,nº 2.701 de 21/10/2002,04/12/2002,02/02/2003
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"3.371.677,90",ESCRITURA,nº 2.701 de 21/10/2002,ESCRITURA,nº 1.720 de 13/12/2005,03/02/2003,02/08/2007
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"3.358.455,65",ESCRITURA,nº 1.720 de 13/12/2005,ESCRITURA,nº 363 de 15/03/2012,03/08/2007,31/05/2012
2019/01 situacion a  01/01/2019,13-00-000-X-P-003,"3.349.440,46",ESCRITURA,nº 363 de 15/03/2012,,,01/06/2012,
2019/01 situacion a  01/01/2019,13-00-000-X-P-002,"600.000,00",ESCRITURA,de constitución de 12/12/2006,,,01/02/2007,
2019/01 situacion a  01/01/2019,13-00-000-B-P-036,"15.000,00",ESCRITURA,"de Constitución nº 108, de 18/01/2011",ESCRITURA,"nº 3.237, de 23/12/2011",01/02/2011,17/05/2011
2019/01 situacion a  01/01/2019,13-00-000-B-P-036,"219.053,00",ESCRITURA,"nº 3.237, de 23/12/2011",,,18/05/2011,
2019/01 situacion a  01/01/2019,13-00-000-X-P-001,"600.000,00",ESCRITURA,de constitución de 12/12/2006,,,31/01/2007,
2019/01 situacion a  01/01/2019,13-00-000-B-P-024,"60.500,00",ESCRITURA,de compraventa de acciones nº 96 de 17/02/2006,ESCRITURA,nº 3.321 de 18/11/2008,23/03/2006,18/12/2008
2019/01 situacion a  01/01/2019,13-00-000-B-P-024,"81.807,00",ESCRITURA,nº 3.321 de 18/11/2008,ESCRITURA,nº 1.730 de 23/07/2010,19/12/2008,04/08/2010
2019/01 situacion a  01/01/2019,13-00-000-B-P-024,"931.807,00",ESCRITURA,nº 1.730 de 23/07/2010,,,05/08/2010,
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"180.303,63",ESCRITURA,de constitución nº 700 de 10/06/1986,ESCRITURA,nº 1018 de 24/11/1989,19/11/1986,10/12/1990
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"285.180,24",ESCRITURA,nº 1018 de 24/11/1989,ESCRITURA,nº 96 de 31/01/1991,11/12/1990,21/04/1991
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"807.760,27",ESCRITURA,nº 96 de 31/01/1991,ESCRITURA,nº 2861 de 27/12/1991,22/04/1991,02/02/1992
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"1.408.772,37",ESCRITURA,nº 2861 de 27/12/1991,ESCRITURA,nº 1163 de 12/06/1992,03/02/1992,28/07/1992
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"2.009.784,48",ESCRITURA,nº 1163 de 12/06/1992,ESCRITURA,nº 1233 de 07/04/1995,29/07/1992,03/05/1995
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"3.211.808,69",ESCRITURA,nº 1233 de 07/04/1995,ESCRITURA,nº 2191 de 17/09/2000,04/05/1995,27/09/2000
2019/01 situacion a  01/01/2019,13-00-000-B-P-005,"3.211.850,88",ESCRITURA,nº 2191 de 17/09/2000,,,28/09/2000,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,Consorcio para la presencia y promoción del Alberguismo juvenil (REAJ),OTROS,Convenio de Colaboración de 26/06/2000 BOE 18/3/01,,,26/06/2000,
2019/01 situacion a  01/01/2019,13-00-000-B-P-016,"60.102,00",ESCRITURA,de constitución nº 2784 de 30/12/2002,,,28/02/2003,
2019/01 situacion a  01/01/2019,50 -00-013-H-H-000,F. Universitaria para la Cooperación Internacional (FUCI),ESCRITURA,nº 1449 de 29/05/2000 (RF nº 704 de 22/10/2003),,,22/10/2003,
2019/01 situacion a  01/01/2019,50 -00-002-N-N-000,Conferencia de Rectores de las Universidades Españolas (CRUE),ACTA,Fundacional de 14-12-1994,,,14/12/1994,
2019/01 situacion a  01/01/2019,50 -00-004-N-N-000,Federación de Organismos o Entid. de Radio y Telev. Autonóm. (FORTA),ACTA,Fundacional de 05/04/1989,,,05/04/1989,
2019/01 situacion a  01/01/2019,13-00-000-X-P-004,"84.141,69",ESCRITURA,de constitución nº 1.702 de 01/10/1999,ESCRITURA,nº437 de 25/03/2002,07/01/2000,10/06/2002
2019/01 situacion a  01/01/2019,13-00-000-X-P-004,"1.200.798,00",ESCRITURA,nº437 de 25/03/2002,ESCRITURA,nº 1.556 de 26/05/2004,11/06/2002,22/06/2004
2019/01 situacion a  01/01/2019,13-00-000-X-P-004,"2.704.500,00",ESCRITURA,nº 1.556 de 26/05/2004,ESCRITURA,nº 1.924 de 12/11/2013,23/06/2004,17/12/2013
2019/01 situacion a  01/01/2019,13-00-000-X-P-004,"2.163.600,00",ESCRITURA,nº 1.924 de 12/11/2013,,,18/12/2013,
2019/01 situacion a  01/01/2019,50 -00-012-H-H-000,Fundación Consejo España-China,ESCRITURA,"de constitución nº 921, 12/05/2004",,,12/05/2004,
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"60.000,00",ESCRITURA,const. nº 236 de 21/01/2003 (11/03/2003),ESCRITURA,nº 401 de 05/03/2003,11/03/2003,13/04/2003
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"120.000,00",ESCRITURA,nº 401 de 05/03/2003(R.M. 14/03/2003),ESCRITURA,Nº761 de 07/04/2005 (R.M.10/05/2005),14/04/2003,09/05/2005
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"3.485.000,00",ESCRITURA,Nº761 de 07/04/2005 (R.M.10/05/2005),ESCRITURA,nº2085 de 31/10/2006 (R.M.14/12/2006),10/05/2005,13/12/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"5.985.000,00",ESCRITURA,nº2085 de 31/10/2006 (R.M.14/12/2006),ESCRITURA,"nº 3128, de 13/12/2007 (R.M. 15/01/2008)",14/12/2006,14/01/2008
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"6.985.000,00",ESCRITURA,"nº 3128, de 13/12/2007 (R.M. 15/01/2008)",ESCRITURA,nº 2005 de 18/11/2009 (R.M.25/03/2010),15/01/2008,24/03/2010
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"827.400,00",ESCRITURA,nº 2005 de 18/11/2009 (R.M.25/03/2010),ESCRITURA,nº 505 de 21/03/2011 (R.M.07/05/2011),25/03/2010,06/05/2011
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"8.627.400,00",ESCRITURA,nº 505 de 21/03/2011 (R.M.07/05/2011),ESCRITURA,nº 1035 de 19/05/2015 (R.M.25/06/2015),07/05/2011,24/06/2015
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"20.627.400,00",ESCRITURA,nº 1035 de 19/05/2015 (R.M.25/06/2015),ESCRITURA,nº 1175 de 11/05/2017 (R.M. 24/05/2017),25/06/2015,23/05/2017
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"22.127.400,00",ESCRITURA,nº 1175 de 11/05/2017 (R.M. 24/05/2017),ESCRITURA,nº 1222 de 07/06/2017 (R.M. 13/07/2017),24/05/2017,12/07/2017
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"27.077.400,00",ESCRITURA,nº 1222 de 07/06/2017 (R.M. 13/07/2017),ESCRITURA,nº 356 de 08/02/2018 (R.M. 24/07/2018),13/07/2017,23/07/2018
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"36.377.400,00",ESCRITURA,nº356 de 08/02/2018 (R.M. 24/07/2018),ESCRITURA,nº740 de 03/04/2018 (R.M. 02/11/2018),24/07/2018,01/11/2018
2019/01 situacion a  01/01/2019,17-00-000-B-P-024,"25.136.653,20",ESCRITURA,nº740 de 03/04/2018 (R.M. 02/11/2018),,,02/11/2018,
2019/01 situacion a  01/01/2019,17-00-000-B-P-070,"60.000,00",ESCRITURA,"nº 404, de 05/04/2017 (R.M. 25/05/2017)",,,25/05/2017,
2019/01 situacion a  01/01/2019,50 -00-003-C-C-000,Consorcio para la presencia y promoción del Alberguismo juvenil (REAJ),OTROS,Convenio de Colaboración de 26/06/2000 BOE 18/3/01,,,26/06/2000,
2019/01 situacion a  01/01/2019,17-03-008-H-H-000,"0,00",ESCRITURA,"Const.nº1.335, de 27/07/2010 (R.F.22/11/2010)",,,22/11/2010,
2019/01 situacion a  01/01/2019,17-00-000-X-P-015,"600.000,00",ESCRITURA,"nº 1623, de 22/05/2003. (R.M.23/07/2003)",,,23/07/2003,
2019/01 situacion a  01/01/2019,50 -00-005-H-H-000,F. Privada Triptólemos para el Desarrollo Agroalimentario,ESCRITURA,nº 373 de 12/02/2002,,,13/04/2005,
2019/01 situacion a  01/01/2019,17-00-000-B-P-053,"3.606,07",ESCRITURA,"constitución nº 937, de 20/04/1999 (R.M.20/01/00)",ESCRITURA,nº 3.651 de 7 de octubre 2008 (R.M.29/10/08),20/01/2000,28/10/2008
2019/01 situacion a  01/01/2019,17-00-000-B-P-053,"90.151,75",ESCRITURA,"nº3651, de 7/10/08 (R.M.29/10/08)",ESCRITURA,"nº1440, de 21/09/09 (R.M.27/10/09)",29/10/2008,26/10/2009
2019/01 situacion a  01/01/2019,17-00-000-B-P-053,"1.435.215,86",ESCRITURA,"nº1440, de 21/09/09 (R.M.27/10/09",,,27/10/2009,
2019/01 situacion a  01/01/2019,50 -00-004-N-N-000,Federación de Organismos o Entid. de Radio y Telev. Autonóm. (FORTA),ACTA,Fundacional de 05/04/1989,,,05/04/1989,
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"3.005.060,52",ESCRITURA,const. nº 6.754 de 23/09/1998 (R.M.: 19/01/1999),ESCRITURA,esc. nº 2441 de 20/03/2003 (R.M.:12/05/2003),19/01/1999,11/05/2003
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"13.519.764,94",ESCRITURA,esc. nº 2441 de 20/03/2003 (R.M.:12/05/2003),ESCRITURA,esc. nº 5903 de 01/07/2003 (R.M.:30/07/2003),12/05/2003,29/07/2003
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"21.997.039,20",ESCRITURA,esc. nº 5903 de 01/07/2003 (R.M.:30/07/2003),ESCRITURA,esc. nº 5944 de 26/07/2004 (R.M.:22/09/2004),30/07/2003,21/09/2004
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"33.178.867,46",ESCRITURA,esc. nº 5944 de 26/07/2004 (R.M.:22/09/2004),ESCRITURA,esc. nº 9117 de 15/12/2005 (R.M.:11/01/2006),22/09/2004,10/01/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"43.756.678,66",ESCRITURA,esc. nº 9117 de 15/12/2005 (R.M.:11/01/2006),ESCRITURA,esc. nº 4802 de 14/11/2006 (R.M.:23/11/2006),11/01/2006,22/11/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"8.630.532,22",ESCRITURA,esc. nº 4802 de 14/11/2006 (R.M.:23/11/2006),ESCRITURA,esc. nº 5719 de 04/12/2007 (R.M.:08/01/2008),23/11/2006,07/01/2008
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"17.261.064,64",ESCRITURA,esc. nº 5719 de 04/12/2007 (R.M.:08/01/2008),ESCRITURA,esc. nº 2235 de 17/09/2008 (R.M.:26/09/2008),08/01/2008,25/09/2008
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"1.869.147,32",ESCRITURA,esc. nº 2235 de 17/09/2008 (R.M.:26/09/2008),ESCRITURA,esc. nº 1785 de 25/05/2009 (R.M.:09/06/2009),26/09/2008,08/06/2009
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"7.897.297,68",ESCRITURA,esc. nº 1785 de 25/05/2009 (R.M.:09/06/2009),ESCRITURA,esc.nº3215 de 10/11/2011(R.M.:21/11/2011),09/06/2009,20/11/2011
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"11.163.797,90",ESCRITURA,esc.nº3215 de 10/11/2011(R.M.:21/12/2011),ESCRITURA,esc.nº4084 de 13/11/2012 (R.M.17/12/2012),21/11/2011,16/12/2012
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"19.953.598,40",ESCRITURA,esc.nº 4084 de 13/11/2012(R.M.17/12/2012),ESCRITURA,esc. nº 1163 y 1279 (R.M.06/08/2013),17/12/2012,05/08/2013
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"35.342.377,70",ESCRITURA,esc.nº1163 y 1279 (R.M.06/08/2013 (R.M.06/08/2013),ESCRITURA,"esc. nº606, de 12/03/15 (R.M. 23/03/2015)",06/08/2013,22/03/2015
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"15.342.365,35",ESCRITURA,"esc. nº606, de 12/03/15 (R.M. 23/03/2015)",ESCRITURA,"nº 3502, de 27/10/2015 (R.M. 14/12/2015)",23/03/2015,13/12/2015
2019/01 situacion a  01/01/2019,17-00-000-B-P-020,"19.782.002,37",ESCRITURA,"nº 3502, de 27/10/2015 (R.M. 14/12/2015)",,,14/12/2015,
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,"35.000.000,00",ESCRITURA,const. nº 1672 de 26/07/2005 (RM: 15/11/2005),ESCRITURA,nº 1332 de 22/04/09 (R.M. 09/06/2009),15/11/2005,08/06/2009
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,"17.500.000,00",ESCRITURA,nº 1332 de 22/04/09 (R.M. 09/06/2009),ESCRITURA,nº 270 de 02/02/18 (R.M. 12/02/2018),09/06/2009,11/02/2018
2019/01 situacion a  01/01/2019,17-00-000-X-P-016,"18.500.000,00",ESCRITURA,nº 270 de 02/02/18 (R.M. 12/02/2018),,,12/02/2018,
2019/01 situacion a  01/01/2019,17-00-000-B-P-019,"60.851,25",ESCRITURA,nº 1.631 de 25/07/1996 (R.M.: 20/11/1996),,,20/11/1996,
2019/01 situacion a  01/01/2019,17-00-000-B-P-068,"3.005,06",ESCRITURA,nº 1.107 de 18/07/1996 (R.M. 12/11/1998),ESCRITURA,nº 2.429 de 27/12/2013 (R.M.10/02/2014),12/11/1998,09/02/2014
2019/01 situacion a  01/01/2019,17-00-000-B-P-068,"59.979,86",ESCRITURA,nº 2.429 de 27/12/2013 (R.M.10/02/2014),,,10/02/2014,
2019/01 situacion a  01/01/2019,17-00-000-F-P-031,"50.000,00",ESCRITURA,nº 6.098 de 30/12/2008 (R.M. 31/03/2009),,,31/03/2009,
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"8.053.562,20",ESCRITURA,const. nº 1.576 de 18/10/1988 (RM:21/12/1988),ESCRITURA,nº 3.569 de 23/12/1994 (RM: 22/02/1995),21/12/1988,21/02/1995
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"26.985.443,49",ESCRITURA,nº 3.569 de 23/12/1994 (RM:22/02/1995),ESCRITURA,nº 2.707 de 17/12/1996 (RM: 22/04/1997),22/02/1995,21/04/1997
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"59.440.097,13",ESCRITURA,nº 2.707 de 17/12/1996 (RM:22/04/1997),ESCRITURA,nº 2.350 de 06/10/1997 (RM:25/11/1997),22/04/1997,24/11/1997
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"66.868.606,74",ESCRITURA,nº 2.350 de 06/10/1997 (RM:25/11/1997),ESCRITURA,nº 155 de 21/01/1998 (RM: 24/03/1998),25/11/1997,23/03/1998
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"120.959.696,13",ESCRITURA,nº 155 de 21/01/1998 (RM: 24/03/1998),ESCRITURA,nº 688 de 10/03/2000 (RM: 03/04/2000),24/03/1998,02/04/2000
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"193.081.148,65",ESCRITURA,nº 688 de 10/03/2000 (RM: 03/04/2000),ESCRITURA,nº 1.284 de 23/05/2000 (RM: 23/06/2000),03/04/2000,22/06/2000
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"193.081.115,12",ESCRITURA,nº 1.284 de 23/05/2000 (RM: 23/06/2000),ESCRITURA,nº 757 de 26/03/2001 (RM: 17/04/2001),23/06/2000,16/04/2001
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"274.037.431,52",ESCRITURA,nº 757 de 26/03/2001 (RM: 17/04/2001),ESCRITURA,nº 655 de 25/03/2002 (RM: 15/04/2002),17/04/2001,14/04/2002
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"366.286.763,40",ESCRITURA,nº 655 de 25/03/2002 (RM: 15/04/2002),ESCRITURA,nº 2.512 de 27/11/2002 (RM: 09/01/2003),15/04/2002,08/01/2003
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"466.980.313,88",ESCRITURA,nº 2.512 de 27/11/2002 (RM: 09/01/2003),ESCRITURA,nº 243 de 12/02/2004 (RM: 26/02/2004),09/01/2003,25/02/2004
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"585.421.748,72",ESCRITURA,nº 243 de 12/02/2004 (RM: 26/02/2004),ESCRITURA,nº 557 de 2/03/2005 (RM: 22/03/2005),26/02/2004,21/03/2005
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"712.758.161,16",ESCRITURA,nº 557 de 02/03/2005 (RM: 22/03/2005),ESCRITURA,nº 160 de 05/05/2006 (RM: 13/03/2006),22/03/2005,04/05/2006
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"844.938.730,32",ESCRITURA,nº 160 de 09/02/2007 (RM: 05/05/2006),ESCRITURA,nº 441 de 05/03/2007 (RM: 16/03/2007),05/05/2006,15/03/2007
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"977.365.714,40",ESCRITURA,nº 441 de 05/03/2007 (RM: 16/03/2007),ESCRITURA,nº 358 de 06/03/2008 (RM: 28/03/2008),16/03/2007,27/03/2008
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"1.109.792.698,48",ESCRITURA,nº 358 de 06/03/2008 (RM: 28/03/2008),ESCRITURA,nº 1.295 de 11/09/2009 (RM: 27/10/2009),28/03/2008,26/10/2009
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"1.256.812.253,92",ESCRITURA,nº 1.295 de 11/09/2009 (RM: 27/10/2009),ESCRITURA,nº 1.346 de 28/10/2010 (RM:30/11/2010),27/10/2009,29/11/2010
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"1.304.045.787,00",ESCRITURA,nº 1.346 de 28/10/2010 (RM:30/11/2010),ESCRITURA,nº264 de 26/03/2013 (RM: 16/04/2013),30/11/2010,16/04/2013
2019/01 situacion a  01/01/2019,17-00-000-B-P-004,"5.000.000,00",ESCRITURA,nº264 de 26/03/2013 (RM: 16/04/2013),,,17/04/2013,
2019/01 situacion a  01/01/2019,50 -00-006-H-H-000,Fundació Triangle Jove,ESCRITURA,2228 de 06/10/2008 (RF 08/9/2009; BOE 10/11/09),,,08/10/2009,
2019/01 situacion a  01/01/2019,17-00-000-B-P-021,"3.005.070,52",ESCRITURA,Esc nº 7091/2000 de 07/11/2000(R.M.29/11/2000),ESCRITURA,Esc nº 5694/2001 de 28/12/2001(R.M.13/08/2002),29/11/2000,12/08/2002
2019/01 situacion a  01/01/2019,17-00-000-B-P-021,"16.828.338,92",ESCRITURA,Esc nº 5694/2002 de 28/12/2002(R.M.13/08/2002),ESCRITURA,Esc nº 4635/2002 de 07/10/2002(R.M.14/11/2002),13/08/2002,13/11/2002
