version,codigo_ente,nombre,fuente_alta,inf_fuente_alta,fuente_baja,inf_fuente_baja,alta_desde,baja_desde
2019/01 situacion a  01/01/2019,15-00-000-X-P-113,"17.289.568,00",ESCRITURA,de ampliación de C.S. (RM 24/07/2015),,,24/07/2015,
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,"15.030,00",ESCRITURA,de const. de 10/05/2006 (R.M. 30/05/2006),ESCRITURA,de ampliación (R.M. 11/05/2007),30/05/2006,10/05/2007
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,"16.350,00",ESCRITURA,de ampliación (R.M. 11/05/2007),ESCRITURA,de ampliación (R.M. 31/03/2008,11/05/2007,30/03/2008
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,"105.884,00",ESCRITURA,de ampliación (R.M. 31/03/2008),ESCRITURA,de reducción (R.M. 08/07/2015),31/03/2008,07/07/2015
2019/01 situacion a  01/01/2019,15-00-000-F-P-107,"76.237,00",ESCRITURA,de reducción (R.M. 08/07/2015),,,08/07/2015,
2019/01 situacion a  01/01/2019,50 -00-002-N-N-000,Conferencia de Rectores de las Universidades Españolas (CRUE),ACTA,Fundacional de 14-12-1994,,,14/12/1994,
2019/01 situacion a  01/01/2019,15-00-000-B-P-115,"7.000,00",ESCRITURA,"de constitución (Dec.196/2017, 18-07)",,,31/12/2017,
2019/01 situacion a  01/01/2019,15-00-000-B-P-105,"286.000,00",ESCRITURA,"de const.nº 387 de 12/06/2006 (Dec.49/2006, 28-02)",ESCRITURA,de ampliación de C.S. (RM 04/08/2008),23/10/2006,03/08/2008
2019/01 situacion a  01/01/2019,15-00-000-B-P-105,"2.143.142,00",ESCRITURA,de ampliación de C.S. (RM 04/08/2008),ESCRITURA,de reducción de C.S. (RM 03/10/2014),04/08/2008,02/10/2014
2019/01 situacion a  01/01/2019,15-00-000-B-P-105,"1.864.606,00",ESCRITURA,de reducción de C.S. (RM 03/10/2014),ESCRITURA,de reducción de C.S. (RM 25/11/2016),03/10/2014,24/11/2016
2019/01 situacion a  01/01/2019,15-00-000-B-P-105,"1.515.159,00",ESCRITURA,de reducción de C.S. (RM 25/11/2016),,,25/11/2016,
2019/01 situacion a  01/01/2019,15-00-000-B-P-003,"601,01",ESCRITURA,"de const. de 04/11/1982 (Dec. 158/1982, 19-7",,R.M.02/03/2015,04/11/1982,01/03/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-003,"2.508.609,96",REGISTRO MERCANTIL,R.M.02/03/2015,ESCRITURA,de ampl. C.S. (R.M.17/03/2016),02/03/2015,16/03/2016
2019/01 situacion a  01/01/2019,15-00-000-B-P-003,"2.558.609,64",ESCRITURA,de ampl. C.S. (R.M.17/03/2016),ESCRITURA,de reducción C.S. (R.M.23/12/2016),17/03/2016,22/12/2016
2019/01 situacion a  01/01/2019,15-00-000-B-P-003,"435.017,52",ESCRITURA,de reducción C.S. (R.M.23/12/2016),ESCRITURA,de ampl. C.S. (R.M.20/01/2017),23/12/2016,19/01/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-003,"485.017,20",ESCRITURA,de ampl. C.S. (R.M.20/01/2017),ESCRITURA,de ampliación C.S. (R.M. 02/03/2018),20/01/2017,01/03/2018
2019/01 situacion a  01/01/2019,15-00-000-B-P-003,"550.828,08",ESCRITURA,de ampliación C.S. (R.M. 02/03/2018),,,02/03/2018,
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"1.202.024,21",ESCRITURA,"de const. de 22/12/1988 (Dec.228/1988, 06-09)",ESCRITURA,de ampliación de C.S. (RM 26/03/1992),22/12/1988,25/03/1992
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"1.803.036,31",ESCRITURA,de ampliación de C.S. (RM 26/03/1992),ESCRITURA,de ampliación de C.S. (RM 31/08/1993),26/03/1992,30/08/1993
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"2.103.542,37",ESCRITURA,de ampliación de C.S. (RM 31/08/1993),ESCRITURA,de ampliación de C.S. (RM 12/01/1995),31/08/1993,11/01/1995
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"2.554.301,44",ESCRITURA,de ampliación de C.S. (RM 12/01/1995),ESCRITURA,de ampliación de C.S. (RM 10/10/1995),12/01/1995,09/10/1995
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"3.948.649,53",ESCRITURA,de ampliación de C.S. (RM 10/10/1995),ESCRITURA,de ampliación de C.S. (RM 09/12/1997),10/10/1995,08/12/1997
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"5.589.412,57",ESCRITURA,de ampliación de C.S. (RM 09/12/1997),ESCRITURA,de reducción de C.S. (RM 19/02/2003),09/12/1997,18/02/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"4.836.000,00",ESCRITURA,de reducción de C.S. (RM 19/02/2003),ESCRITURA,de ampliación de C.S. (RM 29/04/2015),19/02/2003,28/04/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-039,"3.796.096,00",ESCRITURA,de ampliación de C.S. (RM 29/04/2015),,,29/04/2015,
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"601.012,10",ESCRITURA,"de const. nº 393 de 07/03/1986 (Dec.12/1986, 21-1)",ESCRITURA,de ampliación de C.S. (anterior a 1990),08/09/1986,31/12/1989
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"1.803.036,31",ESCRITURA,de ampliación de C.S. (anterior a 1990),ESCRITURA,de ampliación de C.S. (RM 05/07/1991),01/01/1990,04/07/1991
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"3.305.566,57",ESCRITURA,de ampliación de C.S. (RM 05/07/1991),ESCRITURA,de ampliación de C.S. (RM 30/05/1992),05/07/1991,29/05/1992
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"4.808.096,84",ESCRITURA,de ampliación de C.S. (RM 30/05/1992),ESCRITURA,de ampliación de C.S. (RM 11/12/1992),30/05/1992,10/12/1992
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"5.409.108,94",ESCRITURA,de ampliación de C.S. (RM 11/12/1992),ESCRITURA,de ampliación de C.S. (RM 15/11/1994),11/12/1992,14/11/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"6.010.121,04",ESCRITURA,de ampliación de C.S. (RM 15/11/1994),ESCRITURA,de ampliación de C.S. (RM 14/10/1996),15/11/1994,13/10/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"7.212.145,25",ESCRITURA,de ampliación de C.S. (RM 14/10/1996),ESCRITURA,de ampliación de C.S. (RM 23/02/1999),14/10/1996,22/02/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"9.369.778,71",ESCRITURA,de ampliación de C.S. (RM 23/02/1999),ESCRITURA,de ampliación de C.S. (RM 26/06/2001),23/02/1999,25/06/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"10.571.802,92",ESCRITURA,de ampliación de C.S. (RM 26/06/2001),ESCRITURA,fusión por absorc. nº 801 de 24/09/2012,26/06/2001,17/10/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-045,"15.529.840,00",ESCRITURA,fusión por absorc. nº 801 de 24/09/2012,,,18/10/2012,
2019/01 situacion a  01/01/2019,15-00-000-B-P-042,"14.873.115,00",ESCRITURA,de fusión por absorción (RM 24/10/2012),,,24/10/2012,
2019/01 situacion a  01/01/2019,15-00-000-B-P-109,"90.000,00",ESCRITURA,"de cons. de 11/10/2006 (Dec. 159/2006, de 26/07)",,,11/12/2006,
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"1.202.024,21",ESCRITURA,"de const.nº 8086 de 30/12/1983(Dec.279/1983,19-12)",ESCRITURA,de ampliación de C.S. (anterior a 1990),30/12/1983,31/12/1989
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"2.234.563,01",ESCRITURA,de ampliación de C.S. (anterior a 1990),ESCRITURA,de ampliación de C.S. (RM 30/05/1994),01/01/1990,29/05/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"3.034.510,12",ESCRITURA,de ampliación de C.S. (RM 30/05/1994),ESCRITURA,de ampliación de C.S. (RM 30/01/1995),30/05/1994,29/01/1995
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"3.383.097,14",ESCRITURA,de ampliación de C.S. (RM 30/01/1995),ESCRITURA,de reducción de C.S. (RM 31/10/1996),30/01/1995,30/10/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"1.531.378,84",ESCRITURA,de reducción de C.S. (RM 31/10/1996),ESCRITURA,de ampliación de C.S. (RM 29/01/1998),31/10/1996,28/01/1998
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"2.853.605,00",ESCRITURA,de ampliación de C.S. (RM 29/01/1998),ESCRITURA,de ampliación de C.S. (RM 14/04/1999),29/01/1998,13/04/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"6.081.040,47",ESCRITURA,de ampliación de C.S. (RM 14/04/1999),ESCRITURA,de reducción de C.S. (RM 08/09/1999),14/04/1999,07/09/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"3.663.168,78",ESCRITURA,de reducción de C.S. (RM 08/09/1999),ESCRITURA,de ampliación de C.S. (RM 05/12/2000),08/09/1999,04/12/2000
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"4.865.175,95",ESCRITURA,de ampliación de C.S. (RM 05/12/2000),ESCRITURA,de ampliación de C.S. (RM 11/02/2002),05/12/2000,10/02/2002
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"7.076.892,75",ESCRITURA,de ampliación de C.S. (RM 11/02/2002),ESCRITURA,de reducción de C.S. (RM 03/05/2004),11/02/2002,02/05/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"4.294.817,46",ESCRITURA,de reducción de C.S. (RM 03/05/2004),ESCRITURA,de reducción de C.S. (RM 14/12/2009),03/05/2004,13/12/2009
2019/01 situacion a  01/01/2019,15-00-000-B-P-018,"1.114.272,54",ESCRITURA,de reducción de C.S. (RM 14/12/2009),,,14/12/2009,
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,"60.101,21",ESCRITURA,"de const. de 13/07/1992 (Dec. 193/1992, de 07-07)",ESCRITURA,Varias esc. ampl. C.S.,10/02/1993,11/09/2007
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,"97.578.781,58",ESCRITURA,Varias esc. ampl. C.S.,ESCRITURA,de amp. C.S. (R.M.08/09/2008),12/09/2007,07/09/2008
2019/01 situacion a  01/01/2019,15-00-000-X-P-005,"97.999.489,00",ESCRITURA,de amp. C.S. (R.M.08/09/2008),,,08/09/2008,
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"3.606.072,63",ESCRITURA,de const. de 21/10/1992,ESCRITURA,de ampliación de C.S. (RM 14/11/1994),04/02/1993,13/11/1994
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"8.414.169,46",ESCRITURA,de ampliación de C.S. (RM 14/11/1994),ESCRITURA,de ampliación de C.S. (RM 15/07/1996),14/11/1994,14/07/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"12.507.061,89",ESCRITURA,de ampliación de C.S. (RM 15/07/1996),ESCRITURA,de ampliación de C.S. (RM 04/06/1997),15/07/1996,03/06/1997
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"15.406.578,68",ESCRITURA,de ampliación de C.S. (RM 04/06/1997),ESCRITURA,de ampliación de C.S. (RM 18/05/1998),04/06/1997,17/05/1998
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"16.485.984,40",ESCRITURA,de ampliación de C.S. (RM 18/05/1998),ESCRITURA,de ampliación de C.S. (RM 10/05/2000),18/05/1998,09/05/2000
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"18.651.947,88",ESCRITURA,de ampliación de C.S. (RM 10/05/2000),ESCRITURA,de ampliación de C.S. (RM 06/06/2001),10/05/2000,05/06/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"21.356.502,35",ESCRITURA,de ampliación de C.S. (RM 06/06/2001),ESCRITURA,de reducción de C.S. (RM 14/12/2001),06/06/2001,13/12/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"18.965.300,00",ESCRITURA,de reducción de C.S. (RM 14/12/2001),ESCRITURA,de ampliación de C.S. (RM 09/07/2002),14/12/2001,08/07/2002
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"21.669.700,00",ESCRITURA,de ampliación de C.S. (RM 09/07/2002),ESCRITURA,de ampliación de C.S. (RM 11/06/2003),09/07/2002,10/06/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"24.671.800,00",ESCRITURA,de ampliación de C.S. (RM 11/06/2003),ESCRITURA,de ampliación de C.S. (RM 22/06/2004),11/06/2003,21/06/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"26.404.800,00",ESCRITURA,de ampliación de C.S. (RM 22/06/2004),ESCRITURA,de ampliación de C.S. (RM 14/02/2005),22/06/2004,13/02/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"28.137.800,00",ESCRITURA,de ampliación de C.S. (RM 14/02/2005),ESCRITURA,de ampliación de C.S. (RM 31/05/2006),14/02/2005,30/05/2006
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"30.137.800,00",ESCRITURA,de ampliación de C.S. (RM 31/05/2006),ESCRITURA,de ampliación de C.S. (RM 23/02/2007),31/05/2006,22/02/2007
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"35.137.800,00",ESCRITURA,de ampliación de C.S. (RM 23/02/2007),ESCRITURA,de ampliación de C.S. (RM 03/03/2008),23/02/2007,02/03/2008
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"41.537.800,00",ESCRITURA,de ampliación de C.S. (RM 03/03/2008),ESCRITURA,de ampliación de C.S. (RM 13/01/2009),03/03/2008,12/01/2009
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"50.537.800,00",ESCRITURA,de ampliación de C.S. (RM 13/01/2009),ESCRITURA,de ampliación de C.S. (RM 15/04/2011),13/01/2009,14/04/2011
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"59.537.800,00",ESCRITURA,de ampliación de C.S. (RM 15/04/2011),ESCRITURA,de ampliación de C.S. (RM 03/11/2011),15/04/2011,02/11/2011
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"62.126.200,00",ESCRITURA,de ampliación de C.S. (RM 03/11/2011),ESCRITURA,de àmpliación de C.S. (R.M.11/03/2016),03/11/2011,10/03/2016
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"63.407.600,00",ESCRITURA,de àmpliación de C.S. (R.M.11/03/2016),ESCRITURA,de ampliación de C.S. (RM 03/02/2017),11/03/2016,02/02/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"65.722.500,00",ESCRITURA,de ampliación de C.S. (RM 03/02/2017),ESCRITURA,de ampliación de C.S. (RM 05/03/2018),03/02/2017,04/03/2018
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"68.632.500,00",ESCRITURA,de ampliación de C.S. (RM 05/03/2018),ESCRITURA,de reducción de C.S. (RM 20/10/2018),05/03/2018,19/10/2018
2019/01 situacion a  01/01/2019,15-00-000-B-P-027,"41.865.825,00",ESCRITURA,de reducción de C.S. (RM 20/10/2018),,,20/10/2018,
2019/01 situacion a  01/01/2019,15-00-000-B-P-095,"3.305.566,57",ESCRITURA,"de const. de 30/11/2000 (Dec.125/2000, 4-7)",ESCRITURA,de fusión por absorc. de 19/09/2012 (Dec.98/2012),03/04/2001,25/12/2012
2019/01 situacion a  01/01/2019,15-00-000-B-P-095,"8.188.588,94",ESCRITURA,de fusión por absorc. de 19/09/2012 (Dec.98/2012),,,26/12/2012,
2019/01 situacion a  01/01/2019,15-00-000-B-P-106,"10.000.000,00",ESCRITURA,"de const.nº4284 de 27/12/2011 (Dec.270/2011,20-12)",ESCRITURA,de ampliación de C.S. (RM 16/04/2015),01/02/2012,15/04/2015
2019/01 situacion a  01/01/2019,15-00-000-B-P-106,"23.000.000,00",ESCRITURA,de ampliación de C.S. (RM 16/04/2015),,,16/04/2015,
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"60.101,21",DECRETO,"36/1997, 18-02 (BOPV 03/03/1997)",ESCRITURA,ampliación C.S. (RM 12/03/1998),03/03/1997,11/03/1998
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"330.556,66",ESCRITURA,ampliación C.S. (RM 12/03/1998),ESCRITURA,ampliación C.S. (RM 31/05/1999),12/03/1998,30/05/1999
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"390.657,87",ESCRITURA,ampliación C.S. (RM 31/05/1999),ESCRITURA,ampliación C.S. (RM 11/08/2000),31/05/1999,10/08/2000
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"540.910,89",ESCRITURA,ampliación C.S. (RM 11/08/2000),ESCRITURA,ampliación C.S. (RM 17/04/2001),11/08/2000,16/04/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"808.229,06",ESCRITURA,ampliación C.S. (RM 17/04/2001),ESCRITURA,reducción y ampliación C.S. (RM 04/06/2002),17/04/2001,03/06/2002
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"758.789,80",ESCRITURA,reducción y ampliación C.S. (RM 04/06/2002),ESCRITURA,reuducción C.S. (RM 06/10/2003),04/06/2002,05/10/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"627.300,00",ESCRITURA,reuducción C.S. (RM 06/10/2003),ESCRITURA,ampliación C.S. (RM 27/02/2004),06/10/2003,26/02/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"927.881,25",ESCRITURA,ampliación C.S. (RM 27/02/2004),ESCRITURA,reducción y ampliación C.S. (RM 01/06/2004),27/02/2004,31/05/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"1.697.866,50",ESCRITURA,reducción y ampliación C.S. (RM 01/06/2004),ESCRITURA,ampliación C.S. (RM 25/10/2004),01/06/2004,24/10/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"2.716.795,50",ESCRITURA,ampliación C.S. (RM 25/10/2004),ESCRITURA,ampliación C.S. (RM 09/11/2005),25/10/2004,08/11/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-080,"3.369.723,00",ESCRITURA,ampliación C.S. (RM 09/11/2005),,,09/11/2005,
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,"11.000.000,00",ESCRITURA,de constitución de 22/11/2007 (RM 31/12/2007),ESCRITURA,de ampliación de C.S. (RM 06/07/2009),31/12/2007,05/07/2009
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,"18.000.000,00",ESCRITURA,de ampliación de C.S. (RM 06/07/2009),ESCRITURA,de reducción de C.S. (RM 30/05/2018),06/07/2009,29/05/2018
2019/01 situacion a  01/01/2019,15-00-000-X-P-117,"10.080.000,00",ESCRITURA,de reducción de C.S. (RM 30/05/2018),,,30/05/2018,
2019/01 situacion a  01/01/2019,15-00-000-X-P-101,"1.200.000,00",ESCRITURA,de constitución de 07/06/2002 (RM 14/10/2002),,,14/10/2002,
2019/01 situacion a  01/01/2019,15-00-000-B-P-052,"1.232.119,24",ESCRITURA,"de const. de 26/12/1985 (Decreto 372/1985, 10-12)",ESCRITURA,de ampliac. C.S (R.M. 13/11/2001),17/12/1985,12/11/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-052,"5.001.232,07",ESCRITURA,de ampliac. C.S (R.M. 13/11/2001),,,13/11/2001,
2019/01 situacion a  01/01/2019,15-00-000-B-P-004,"601,01",ESCRITURA,"de const. de 20/04/1982 (Dec. 60/1982, 1-2",REGISTRO MERCANTIL,R.M. 01/12/2005,20/04/1982,30/11/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-004,"15.538.764,85",REGISTRO MERCANTIL,R.M. 01/12/2005,,,01/12/2005,
2019/01 situacion a  01/01/2019,15-00-000-B-P-114,"60.000,00",ESCRITURA,"de constitución (Dec.241/2017, 31-10)",,,28/12/2017,
2019/01 situacion a  01/01/2019,15-00-000-B-P-038,"1.923.238,73",ESCRITURA,"de const. de 11/12/1985 (Dec.159/1990, 05-06)",ESCRITURA,de ampliación de C.S. (RM 13/11/1990),11/12/1985,12/11/1990
2019/01 situacion a  01/01/2019,15-00-000-B-P-038,"4.928.299,26",ESCRITURA,de ampliación de C.S. (RM 13/11/1990),ESCRITURA,de reducción de C.S. (RM 24/04/1996),13/11/1990,23/04/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-038,"4.435.469,33",ESCRITURA,de reducción de C.S. (RM 24/04/1996),ESCRITURA,de ampliación de C.S. redenominación euros,24/04/1996,31/12/2011
2019/01 situacion a  01/01/2019,15-00-000-B-P-038,"4.436.200,00",ESCRITURA,de ampliación de C.S. redenominación euros,,,01/01/2012,
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,"1.051.771,18",ESCRITURA,"de const. de 24-03-1997 (Dec. 285/1996, 10-12)",ESCRITURA,de ampliación de C.S. (RM 19/07/2000),15/05/1997,18/07/2000
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,"2.208.719,48",ESCRITURA,de ampliación de C.S. (RM 19/07/2000),ESCRITURA,de ampliación de C.S. (RM 13/06/2002),19/07/2000,12/06/2002
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,"3.092.207,28",ESCRITURA,de ampliación de C.S. (RM 13/06/2002),ESCRITURA,de ampliación de C.S. (RM 29/03/2011),13/06/2002,28/03/2011
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,"3.492.138,00",ESCRITURA,de ampliación de C.S. (RM 29/03/2011),ESCRITURA,de ampliación de C.S. (RM 30/01/2017),29/03/2011,29/01/2017
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,"3.592.134,00",ESCRITURA,de ampliación de C.S. (RM 30/01/2017),ESCRITURA,de reducción de C.S. (RM 20/07/2018),30/01/2017,19/07/2018
2019/01 situacion a  01/01/2019,15-00-000-X-P-060,"2.293.439,40",ESCRITURA,de reducción de C.S. (RM 20/07/2018),,,20/07/2018,
2019/01 situacion a  01/01/2019,15-00-000-X-P-118,"306.516,17",ESCRITURA,"Esc. de reducc. de C.S. (Dec. 203/1996, de 30/07)",,,30/09/1996,
2019/01 situacion a  01/01/2019,50 -00-019-C-C-000,Agrupación Europea de Cooperación Territorial Eurorregión Aquitania / Euskadi / Navarra,CONVENIO,de Adhesión de Navarra y mod. Estatutos de 30/1/17,,,30/01/2017,
2019/01 situacion a  01/01/2019,50 -00-012-H-H-000,Fundación Consejo España-China,ESCRITURA,"de constitución nº 921, 12/05/2004",,,12/05/2004,
2019/01 situacion a  01/01/2019,15-00-000-B-P-005,"601,01",ESCRITURA,"de const. de 20/04/1982 (Dec.62/1982, 15-02)",REGISTRO MERCANTIL,R.M. 15/07/2005,20/04/1982,14/07/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-005,"1.447.000,00",REGISTRO MERCANTIL,R.M. 15/07/2005,ESCRITURA,de reducción de C.S. (RM 14/02/2017),15/07/2005,13/02/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-005,"743.000,00",ESCRITURA,de reducción de C.S. (RM 14/02/2017),ESCRITURA,de ampliación de C.S. (RM 20/12/2018),14/02/2017,19/12/2018
2019/01 situacion a  01/01/2019,15-00-000-B-P-005,"1.273.000,00",ESCRITURA,de ampliación de C.S. (RM 20/12/2018),,,20/12/2018,
2019/01 situacion a  01/01/2019,15-00-000-B-P-013,"601,01",ESCRITURA,"de const. de 25/06/1982 (Dec.105/1982, 24-05)",REGISTRO MERCANTIL,R.M.30/01/2008,25/06/1982,29/01/2008
2019/01 situacion a  01/01/2019,15-00-000-B-P-013,"72.394.670,00",REGISTRO MERCANTIL,R.M.30/01/2008,ESCRITURA,de reducción de capital (R.M.29/12/2017),30/01/2008,28/12/2017
2019/01 situacion a  01/01/2019,15-00-000-B-P-013,"17.236.826,20",ESCRITURA,de reducción de capital (R.M.29/12/2017),,,29/12/2017,
2019/01 situacion a  01/01/2019,15-00-000-B-P-096,"3.679.666,55",ESCRITURA,"de constitución (Decreto 144/2000, 18-7)",ESCRITURA,de ampliac. C.S. (R.M.24/03/2003),14/02/2001,23/03/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-096,"7.886.592,45",ESCRITURA,de ampliac. C.S. (R.M.24/03/2003),ESCRITURA,de ampliac. C.S. (R.M.27/04/2004),24/03/2003,26/04/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-096,"11.492.592,45",ESCRITURA,de ampliac. C.S. (R.M.27/04/2004),,,27/04/2004,
2019/01 situacion a  01/01/2019,15-00-000-X-P-007,"60.112,00",ESCRITURA,"de const. de 17/12/1990 (Dec. 236/1990, de 11-09)",,,25/01/1991,
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"300.506,05",ESCRITURA,"de const. de 26/01/1994 (Dec.335/1993, 28-12)",ESCRITURA,de ampliación de C.S. (RM 13/02/1996),12/07/1994,12/02/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"5.349.007,73",ESCRITURA,de ampliación de C.S. (RM 13/02/1996),ESCRITURA,de ampliación de C.S. (RM 18/11/1996),13/02/1996,17/11/1996
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"12.419.740,84",ESCRITURA,de ampliación de C.S. (RM 18/11/1996),ESCRITURA,de ampliación de C.S. (RM 15/06/1998),18/11/1996,14/06/1998
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"17.107.394,85",ESCRITURA,de ampliación de C.S. (RM 15/06/1998),ESCRITURA,de ampliación de C.S. (RM 16/10/1998),15/06/1998,15/10/1998
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"23.676.252,81",ESCRITURA,de ampliación de C.S. (RM 16/10/1998),ESCRITURA,de ampliación de C.S. (RM 24/02/2000),16/10/1998,23/02/2000
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"28.784.855,70",ESCRITURA,de ampliación de C.S. (RM 24/02/2000),ESCRITURA,de ampliación de C.S. (RM 05/03/2001),24/02/2000,04/03/2001
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"30.700.581,78",ESCRITURA,de ampliación de C.S. (RM 05/03/2001),ESCRITURA,de reducción y ampliación de C.S. (RM 18/03/2002),05/03/2001,17/03/2002
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"32.004.200,00",ESCRITURA,de reducción y ampliación de C.S. (RM 18/03/2002),ESCRITURA,de ampliación de C.S. (RM 25/02/2003),18/03/2002,24/02/2003
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"34.834.000,00",ESCRITURA,de ampliación de C.S. (RM 25/02/2003),ESCRITURA,de ampliación de C.S. (RM 24/06/2004),25/02/2003,23/06/2004
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"38.074.200,00",ESCRITURA,de ampliación de C.S. (RM 24/06/2004),ESCRITURA,de ampliación de C.S. (RM 22/06/2005),24/06/2004,21/06/2005
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"41.314.400,00",ESCRITURA,de ampliación de C.S. (RM 22/06/2005),ESCRITURA,de ampliación de C.S. (RM 02/02/2006),22/06/2005,01/02/2006
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"43.314.400,00",ESCRITURA,de ampliación de C.S. (RM 02/02/2006),ESCRITURA,de ampliación de C.S. (RM 15/02/2007),02/02/2006,14/02/2007
2019/01 situacion a  01/01/2019,15-00-000-B-P-078,"45.314.400,00",ESCRITURA,de ampliación de C.S. (RM 15/02/2007),ESCRITURA,de ampliación de C.S. (RM 15/02/2008),15/02/2007,14/02/2008
